station_id,name,owner,deployment_notes,has_realtime2,has_fiveday2,no_recent_data,preferred_data_source
OCSM2,"Station OCSM2  - Ocean City, MD",Unknown,No deployment notes found,False,False,True,none
OFPN6,"Station OFPN6  - Old Field Island, NY","Sound Science Real Research in Real Time
Long Island Ferry
40.973 N 73.083 W (40°58'23"" N 73°4'59"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation","Owned and maintained by Sound Science Real Research in Real Time
Long Island Ferry
40.973 N 73.083 W (40°58'23"" N 73°4'59"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",False,False,True,none
OHBC1,"Station OHBC1  - 9410660 - Los Angeles, CA","NOAA's National Ocean Service
Water Level Observation Network
33.720 N 118.273 W (33°43'12"" N 118°16'22"" W)

Barometer elevation: 5.1 m above mean sea level
Sea temp depth: 2.1 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
33.720 N 118.273 W (33°43'12"" N 118°16'22"" W)

Barometer elevation: 5.1 m above mean sea level
Sea temp depth: 2.1 m below MLLW",False,False,True,none
OKSI2,"Station OKSI2  - Oak St., Chicago, IL","Chicago Park District
C-MAN Station
41.912 N 87.624 W (41°54'44"" N 87°37'25"" W)

Site elevation: 179 m above mean sea level","Owned and maintained by Chicago Park District
C-MAN Station
41.912 N 87.624 W (41°54'44"" N 87°37'25"" W)

Site elevation: 179 m above mean sea level",True,True,False,realtime2
OKXC1,"Station OKXC1  - 9414776 - Oakland Berth 34, CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
37.811 N 122.333 W (37°48'38"" N 122°19'59"" W)

Air temp height: 3.4 m above site elevation
Anemometer height: 7.6 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
37.811 N 122.333 W (37°48'38"" N 122°19'59"" W)

Air temp height: 3.4 m above site elevation
Anemometer height: 7.6 m above site elevation",True,True,False,realtime2
OLCN6,"Station OLCN6  - Olcott Harbor, NY","National Weather Service Eastern Region
GLOS Weather Station
43.341 N 78.719 W (43°20'27"" N 78°43'10"" W)

Site elevation: 75 m above mean sea level
Air temp height: 8 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 83 m above mean sea level","Owned and maintained by National Weather Service Eastern Region
GLOS Weather Station
43.341 N 78.719 W (43°20'27"" N 78°43'10"" W)

Site elevation: 75 m above mean sea level
Air temp height: 8 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 83 m above mean sea level",True,True,False,realtime2
OLSA2,"Station OLSA2  - 9462450 - Nikolski, AK","NOAA's National Ocean Service
Water Level Observation Network
52.940 N 168.870 W (52°56'23"" N 168°52'12"" W)

Site elevation: 16.6 m above mean sea level
Air temp height: 7.8 m above site elevation
Anemometer height: 8.4 m above site elevation
Barometer elevation: 7.3 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
52.940 N 168.870 W (52°56'23"" N 168°52'12"" W)

Site elevation: 16.6 m above mean sea level
Air temp height: 7.8 m above site elevation
Anemometer height: 8.4 m above site elevation
Barometer elevation: 7.3 m above mean sea level",True,True,False,realtime2
OMHC1,"Station OMHC1  - 9414769 - Oakland Middle Harbor Met, CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
37.801 N 122.330 W (37°48'2"" N 122°19'47"" W)

Anemometer height: 6.7 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
37.801 N 122.330 W (37°48'2"" N 122°19'47"" W)

Anemometer height: 6.7 m above site elevation",True,True,False,realtime2
OOUH1,"Station OOUH1  - 1612340 - Honolulu, HI","NOAA's National Ocean Service
Water Level Observation Network
21.303 N 157.865 W (21°18'12"" N 157°51'52"" W)

Site elevation: 1.6 m above mean sea level
Air temp height: 6.6 m above site elevation
Anemometer height: 7.1 m above site elevation
Barometer elevation: 3.5 m above mean sea level
Sea temp depth: 1.5 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
21.303 N 157.865 W (21°18'12"" N 157°51'52"" W)

Site elevation: 1.6 m above mean sea level
Air temp height: 6.6 m above site elevation
Anemometer height: 7.1 m above site elevation
Barometer elevation: 3.5 m above mean sea level
Sea temp depth: 1.5 m below MLLW",True,True,False,realtime2
OPTF1,"Station OPTF1  - 8726607 - Old Port Tampa, FL","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
27.858 N 82.553 W (27°51'28"" N 82°33'10"" W)

Site elevation: 11.1 m above mean sea level
Air temp height: 3.2 m above site elevation
Anemometer height: 6.7 m above site elevation
Barometer elevation: 1.6 m above mean sea level
Sea temp depth: 2.9 m below MLLW","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
27.858 N 82.553 W (27°51'28"" N 82°33'10"" W)

Site elevation: 11.1 m above mean sea level
Air temp height: 3.2 m above site elevation
Anemometer height: 6.7 m above site elevation
Barometer elevation: 1.6 m above mean sea level
Sea temp depth: 2.9 m below MLLW",True,True,False,realtime2
ORIN7,"Station ORIN7  - 8652587 - Oregon Inlet Marina, NC","NOAA's National Ocean Service
Water Level Observation Network
35.796 N 75.548 W (35°47'45"" N 75°32'53"" W)

Site elevation: 0.8 m above mean sea level
Air temp height: 5.2 m above site elevation
Anemometer height: 6.7 m above site elevation
Barometer elevation: 4.1 m above mean sea level
Sea temp depth: 0.8 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
35.796 N 75.548 W (35°47'45"" N 75°32'53"" W)

Site elevation: 0.8 m above mean sea level
Air temp height: 5.2 m above site elevation
Anemometer height: 6.7 m above site elevation
Barometer elevation: 4.1 m above mean sea level
Sea temp depth: 0.8 m below MLLW",True,True,False,realtime2
OSGN6,"Station OSGN6  - 9052030 - Oswego, NY","NOAA's National Ocean Service
Water Level Observation Network
43.464 N 76.511 W (43°27'51"" N 76°30'41"" W)

Site elevation: 78 m above mean sea level
Air temp height: 10.5 m above site elevation
Anemometer height: 14.9 m above site elevation
Barometer elevation: 78.2 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
43.464 N 76.511 W (43°27'51"" N 76°30'41"" W)

Site elevation: 78 m above mean sea level
Air temp height: 10.5 m above site elevation
Anemometer height: 14.9 m above site elevation
Barometer elevation: 78.2 m above mean sea level",True,True,False,realtime2
OTNM4,"Station OTNM4  - Ontonagon, MI","National Weather Service Central Region
GLOS Weather Station
46.870 N 89.330 W (46°52'12"" N 89°19'48"" W)

Site elevation: 186 m above mean sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 186.5 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
46.870 N 89.330 W (46°52'12"" N 89°19'48"" W)

Site elevation: 186 m above mean sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 186.5 m above mean sea level",True,True,False,realtime2
OVIA2,"Station OVIA2  - 9455500 - Seldovia, AK","NOAA's National Ocean Service
Water Level Observation Network
59.440 N 151.720 W (59°26'25"" N 151°43'13"" W)

Site elevation: sea level
Sea temp depth: 3.4 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
59.440 N 151.720 W (59°26'25"" N 151°43'13"" W)

Site elevation: sea level
Sea temp depth: 3.4 m below MLLW",True,True,False,realtime2
OWDO1,"Station OWDO1  - Darrow Road, Old Woman Creek Reserve, OH","National Estuarine Research Reserve System
NERRS Water Quality Station
41.365 N 82.505 W (41°21'54"" N 82°30'17"" W)","Owned and maintained by National Estuarine Research Reserve System
NERRS Water Quality Station
41.365 N 82.505 W (41°21'54"" N 82°30'17"" W)",False,False,False,none
OWMO1,"Station OWMO1  - Western Reserve, Old Woman Creek Reserve, OH","National Estuarine Research Reserve System
NERRS Weather Station
41.247 N 82.454 W (41°14'49"" N 82°27'13"" W)

Site elevation: 270.3 m above mean sea level
Air temp height: 1.75 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 271.04 m above mean sea level","Owned and maintained by National Estuarine Research Reserve System
NERRS Weather Station
41.247 N 82.454 W (41°14'49"" N 82°27'13"" W)

Site elevation: 270.3 m above mean sea level
Air temp height: 1.75 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 271.04 m above mean sea level",True,True,False,realtime2
OWQO1,"Station OWQO1  - Lower Estuary, Old Woman Creek Reserve, OH","National Estuarine Research Reserve System
NERRS Water Quality Station
41.382 N 82.514 W (41°22'55"" N 82°30'51"" W)","Owned and maintained by National Estuarine Research Reserve System
NERRS Water Quality Station
41.382 N 82.514 W (41°22'55"" N 82°30'51"" W)",False,False,True,none
OWSO1,"Station OWSO1  - State Road 6, Old Woman Creek Reserve, OH","National Estuarine Research Reserve System
NERRS Water Quality Station
41.383 N 82.514 W (41°22'57"" N 82°30'52"" W)","Owned and maintained by National Estuarine Research Reserve System
NERRS Water Quality Station
41.383 N 82.514 W (41°22'57"" N 82°30'52"" W)",False,False,False,none
OWWO1,"Station OWWO1  - Railroad, Old Woman Creek Reserve, OH","National Estuarine Research Reserve System
Water Quality Station
41.373 N 82.513 W (41°22'21"" N 82°30'47"" W)","Owned and maintained by National Estuarine Research Reserve System
Water Quality Station
41.373 N 82.513 W (41°22'21"" N 82°30'47"" W)",False,False,False,none
OWXO1,"Station OWXO1  - Old Woman Creek, Old Woman Creek Reserve, OH","National Estuarine Research Reserve System
NERRS Weather Station
41.378 N 82.508 W (41°22'40"" N 82°30'29"" W)

Site elevation: 184.1 m above mean sea level
Air temp height: 1.8 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 185.6 m above mean sea level","Owned and maintained by National Estuarine Research Reserve System
NERRS Weather Station
41.378 N 82.508 W (41°22'40"" N 82°30'29"" W)

Site elevation: 184.1 m above mean sea level
Air temp height: 1.8 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 185.6 m above mean sea level",True,True,False,realtime2
PACF1,"Station PACF1  - 8729108 - Panama City, FL","NOAA's National Ocean Service
Water Level Observation Network
30.152 N 85.667 W (30°9'8"" N 85°40'1"" W)

Site elevation: 2.1 m above mean sea level
Air temp height: 2.3 m above site elevation
Anemometer height: 8.2 m above site elevation
Barometer elevation: 5.5 m above mean sea level
Sea temp depth: 1.5 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
30.152 N 85.667 W (30°9'8"" N 85°40'1"" W)

Site elevation: 2.1 m above mean sea level
Air temp height: 2.3 m above site elevation
Anemometer height: 8.2 m above site elevation
Barometer elevation: 5.5 m above mean sea level
Sea temp depth: 1.5 m below MLLW",True,True,False,realtime2
PACT2,"Station PACT2  - 8775792 - Packery Channel, TX","Texas Coastal Ocean Observing Network
Water Level Observation Network
27.634 N 97.237 W (27°38'4"" N 97°14'13"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation","Owned and maintained by Texas Coastal Ocean Observing Network
Water Level Observation Network
27.634 N 97.237 W (27°38'4"" N 97°14'13"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",True,True,False,realtime2
PAUA2,"Station PAUA2  - ST PAUL MXAK, AK","Marine Exchange of Alaska
57.124 N 170.271 W (57°7'25"" N 170°16'15"" W)

Site elevation: 20 m above mean sea level
Air temp height: 28 m above site elevation
Anemometer height: 28 m above site elevation
Barometer elevation: 28 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
57.124 N 170.271 W (57°7'25"" N 170°16'15"" W)

Site elevation: 20 m above mean sea level
Air temp height: 28 m above site elevation
Anemometer height: 28 m above site elevation
Barometer elevation: 28 m above mean sea level",True,True,False,realtime2
PAXA2,"Station PAXA2  - Point Arden, AK","Marine Exchange of Alaska
C-MAN Station
58.159 N 134.178 W (58°9'34"" N 134°10'41"" W)

Site elevation: 13.7 m above mean sea level
Air temp height: 7.3 m above site elevation
Anemometer height: 7.3 m above site elevation
Barometer elevation: 18.9 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
58.159 N 134.178 W (58°9'34"" N 134°10'41"" W)

Site elevation: 13.7 m above mean sea level
Air temp height: 7.3 m above site elevation
Anemometer height: 7.3 m above site elevation
Barometer elevation: 18.9 m above mean sea level",True,True,False,realtime2
PBFW1,"Station PBFW1  - Padilla Bay Farm, Padilla Bay Reserve, WA","National Estuarine Research Reserve System
NERRS Weather Station
48.464 N 122.469 W (48°27'50"" N 122°28'9"" W)

Site elevation: 1.83 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 3 m above site elevation
Barometer elevation: 3.33 m above mean sea level","Owned and maintained by National Estuarine Research Reserve System
NERRS Weather Station
48.464 N 122.469 W (48°27'50"" N 122°28'9"" W)

Site elevation: 1.83 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 3 m above site elevation
Barometer elevation: 3.33 m above mean sea level",True,True,False,realtime2
PBJW1,"Station PBJW1  - Joe Leary Tidegate, Padilla Bay Reserve, WA","National Estuarine Research Reserve System
Water Quality Station
48.518 N 122.474 W (48°31'5"" N 122°28'27"" W)","Owned and maintained by National Estuarine Research Reserve System
Water Quality Station
48.518 N 122.474 W (48°31'5"" N 122°28'27"" W)",False,False,False,none
PBLW1,"Station PBLW1  - Ploeg Channel, Padilla Bay Reserve, WA","National Estuarine Research Reserve System
NERRS Water Quality Station
48.556 N 122.530 W (48°33'23"" N 122°31'47"" W)","Owned and maintained by National Estuarine Research Reserve System
NERRS Water Quality Station
48.556 N 122.530 W (48°33'23"" N 122°31'47"" W)",False,False,False,none
PBPA2,"Station PBPA2  - Point Bishop, AK",Unknown,No deployment notes found,True,True,False,realtime2
PBWM4,"Station PBWM4  - 9014095 - Port Huron, North of Blue Water Bridge, MI","NOAA's National Ocean Service
Water Level Observation Network
43.002 N 82.423 W (43°0'8"" N 82°25'22"" W)

Site elevation: 178.22 m above mean sea level
Air temp height: 180.92 m above site elevation
Anemometer height: 178.22 m above site elevation
Barometer elevation: 179.498 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
43.002 N 82.423 W (43°0'8"" N 82°25'22"" W)

Site elevation: 178.22 m above mean sea level
Air temp height: 180.92 m above site elevation
Anemometer height: 178.22 m above site elevation
Barometer elevation: 179.498 m above mean sea level",False,False,True,none
PCBF1,"Station PCBF1  - 8729210 - Panama City Beach, FL","NOAA's National Ocean Service
Water Level Observation Network
30.213 N 85.880 W (30°12'48"" N 85°52'48"" W)

Site elevation: 7.9 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 8.6 m above site elevation
Barometer elevation: 9.1 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
30.213 N 85.880 W (30°12'48"" N 85°52'48"" W)

Site elevation: 7.9 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 8.6 m above site elevation
Barometer elevation: 9.1 m above mean sea level",True,True,False,realtime2
PCGT2,"Station PCGT2  - 8779748 - South Padre Island CGS, TX","Texas Coastal Ocean Observing Network
Water Level Observation Network
26.072 N 97.167 W (26°4'21"" N 97°10'1"" W)

Site elevation: sea level","Owned and maintained by Texas Coastal Ocean Observing Network
Water Level Observation Network
26.072 N 97.167 W (26°4'21"" N 97°10'1"" W)

Site elevation: sea level",True,True,False,realtime2
PCLF1,"Station PCLF1  - 8729840 - Pensacola, FL","NOAA's National Ocean Service
Water Level Observation Network
30.404 N 87.211 W (30°24'14"" N 87°12'40"" W)

Site elevation: 2.8 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 6.8 m above site elevation
Barometer elevation: 4 m above mean sea level
Sea temp depth: 1.7 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
30.404 N 87.211 W (30°24'14"" N 87°12'40"" W)

Site elevation: 2.8 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 6.8 m above site elevation
Barometer elevation: 4 m above mean sea level
Sea temp depth: 1.7 m below MLLW",True,True,False,realtime2
PCLM4,"Station PCLM4  - Portage Canal, MI","National Weather Service Central Region
GLOS Weather Station
47.276 N 88.528 W (47°16'32"" N 88°31'40"" W)

Site elevation: 196 m above mean sea level
Air temp height: 2.7 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 198.4 m above mean sea level","Owned and maintained by National Weather Service Central Region
GLOS Weather Station
47.276 N 88.528 W (47°16'32"" N 88°31'40"" W)

Site elevation: 196 m above mean sea level
Air temp height: 2.7 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 198.4 m above mean sea level",True,True,False,realtime2
PCNT2,"Station PCNT2  - 8773701 - Port O'Connor, Matagorda Bay, TX","Texas Coastal Ocean Observing Network
Water Level Observation Network
28.446 N 96.396 W (28°26'45"" N 96°23'45"" W)

Site elevation: sea level
Anemometer height: 9 m above site elevation","Owned and maintained by Texas Coastal Ocean Observing Network
Water Level Observation Network
28.446 N 96.396 W (28°26'45"" N 96°23'45"" W)

Site elevation: sea level
Anemometer height: 9 m above site elevation",True,True,False,realtime2
PCOC1,"Station PCOC1  - 9415144 - Port Chicago, CA","NOAA's National Ocean Service
Water Level Observation Network
38.056 N 122.039 W (38°3'22"" N 122°2'22"" W)

Site elevation: 2.8 m above mean sea level
Air temp height: 7.7 m above site elevation
Anemometer height: 8.4 m above site elevation
Barometer elevation: 4.5 m above mean sea level
Sea temp depth: 0.3 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
38.056 N 122.039 W (38°3'22"" N 122°2'22"" W)

Site elevation: 2.8 m above mean sea level
Air temp height: 7.7 m above site elevation
Anemometer height: 8.4 m above site elevation
Barometer elevation: 4.5 m above mean sea level
Sea temp depth: 0.3 m below MLLW",True,True,False,realtime2
PCXA2,"Station PCXA2  - Point Craven MXAK, AK","Marine Exchange of Alaska
C-MAN Station
57.463 N 134.867 W (57°27'48"" N 134°52'0"" W)

Site elevation: 5 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 11 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
57.463 N 134.867 W (57°27'48"" N 134°52'0"" W)

Site elevation: 5 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 11 m above mean sea level",True,True,False,realtime2
PDVR1,"Station PDVR1  - 8454123 - Port of Davisville, RI","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
C-MAN Station
41.611 N 71.410 W (41°36'40"" N 71°24'37"" W)

Air temp height: 5.562 m above site elevation
Anemometer height: 11.212 m above site elevation
Barometer elevation: 4.2 m above mean sea level","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
C-MAN Station
41.611 N 71.410 W (41°36'40"" N 71°24'37"" W)

Air temp height: 5.562 m above site elevation
Anemometer height: 11.212 m above site elevation
Barometer elevation: 4.2 m above mean sea level",True,True,False,realtime2
PEGF1,"Station PEGF1  - 8722956 - Port Everglades, FL","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
26.086 N 80.116 W (26°5'9"" N 80°6'57"" W)

Site elevation: 3.9 m above mean sea level
Air temp height: 0.2 m above site elevation
Anemometer height: 45.1 m above site elevation
Barometer elevation: 3.7 m above mean sea level
Sea temp depth: 1.1 m below MLLW","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
26.086 N 80.116 W (26°5'9"" N 80°6'57"" W)

Site elevation: 3.9 m above mean sea level
Air temp height: 0.2 m above site elevation
Anemometer height: 45.1 m above site elevation
Barometer elevation: 3.7 m above mean sea level
Sea temp depth: 1.1 m below MLLW",True,True,False,realtime2
PEXA2,"Station PEXA2  - Pelican MXAK, AK","Marine Exchange of Alaska
C-MAN Station
57.958 N 136.227 W (57°57'28"" N 136°13'36"" W)

Site elevation: 6 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 12 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
57.958 N 136.227 W (57°57'28"" N 136°13'36"" W)

Site elevation: 6 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 12 m above mean sea level",True,True,False,realtime2
PFDC1,"Station PFDC1  - 9410666 - Los Angeles Pier 400, CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
33.735 N 118.241 W (33°44'7"" N 118°14'29"" W)

Anemometer height: 10.7 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
33.735 N 118.241 W (33°44'7"" N 118°14'29"" W)

Anemometer height: 10.7 m above site elevation",True,True,False,realtime2
PFXC1,"Station PFXC1  - 9410670 - Los Angeles Pier F, CA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
33.747 N 118.215 W (33°44'48"" N 118°12'54"" W)

Air temp height: 22.9 m above site elevation
Anemometer height: 22.9 m above site elevation","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
33.747 N 118.215 W (33°44'48"" N 118°12'54"" W)

Air temp height: 22.9 m above site elevation
Anemometer height: 22.9 m above site elevation",True,True,False,realtime2
PGBP7,"Station PGBP7  - 1631428 - Pago Bay, Guam","NOAA's National Ocean Service
Water Level Observation Network
13.428 N 144.796 E (13°25'41"" N 144°47'47"" E)

Site elevation: 12.8 m above mean sea level
Anemometer height: 10.5 m above site elevation
Barometer elevation: 14.3 m above mean sea level","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
13.428 N 144.796 E (13°25'41"" N 144°47'47"" E)

Site elevation: 12.8 m above mean sea level
Anemometer height: 10.5 m above site elevation
Barometer elevation: 14.3 m above mean sea level",True,True,False,realtime2
PGXA2,Station PGXA2  - Point Gardner,"Marine Exchange of Alaska
C-MAN Station
57.016 N 134.618 W (57°0'56"" N 134°37'6"" W)

Site elevation: 6.1 m above mean sea level
Air temp height: 4.6 m above site elevation
Anemometer height: 4.6 m above site elevation
Barometer elevation: 10.7 m above mean sea level","Owned and maintained by Marine Exchange of Alaska
C-MAN Station
57.016 N 134.618 W (57°0'56"" N 134°37'6"" W)

Site elevation: 6.1 m above mean sea level
Air temp height: 4.6 m above site elevation
Anemometer height: 4.6 m above site elevation
Barometer elevation: 10.7 m above mean sea level",True,True,False,realtime2
PHBP1,"Station PHBP1  - 8545240 - Philadelphia, PA","NOAA's National Ocean Service
Water Level Observation Network
39.933 N 75.142 W (39°55'59"" N 75°8'31"" W)

Site elevation: 3.5 m above mean sea level
Air temp height: 2 m above site elevation
Barometer elevation: 5.3 m above mean sea level
Sea temp depth: 2.2 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
39.933 N 75.142 W (39°55'59"" N 75°8'31"" W)

Site elevation: 3.5 m above mean sea level
Air temp height: 2 m above site elevation
Barometer elevation: 5.3 m above mean sea level
Sea temp depth: 2.2 m below MLLW",True,True,False,realtime2
PILA2,"Station PILA2  - Pilot Rock, AK","National Data Buoy Center
C-MAN Station
MARS payload
59.742 N 149.470 W (59°44'30"" N 149°28'12"" W)

Site elevation: 24 m above mean sea level
Air temp height: 6.4 m above site elevation
Anemometer height: 6.6 m above site elevation
Barometer elevation: 25 m above mean sea level","Owned and maintained by National Data Buoy Center
C-MAN Station
MARS payload
59.742 N 149.470 W (59°44'30"" N 149°28'12"" W)

Site elevation: 24 m above mean sea level
Air temp height: 6.4 m above site elevation
Anemometer height: 6.6 m above site elevation
Barometer elevation: 25 m above mean sea level",True,True,False,realtime2
PILL1,"Station PILL1  - 8760721 - Pilottown, LA","NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
29.179 N 89.259 W (29°10'45"" N 89°15'32"" W)

Site elevation: 2.3 m above mean sea level
Air temp height: 4.3 m above site elevation
Anemometer height: 9.5 m above site elevation
Barometer elevation: 5.8 m above mean sea level
Sea temp depth: 1.6 m below MLLW","Owned and maintained by NOAA's National Ocean Service Physical Oceanographic Real Time System Program (PORTS®)
Water Level Observation Network
29.179 N 89.259 W (29°10'45"" N 89°15'32"" W)

Site elevation: 2.3 m above mean sea level
Air temp height: 4.3 m above site elevation
Anemometer height: 9.5 m above site elevation
Barometer elevation: 5.8 m above mean sea level
Sea temp depth: 1.6 m below MLLW",True,True,False,realtime2
PILM4,"Station PILM4  - Passage Island, MI","National Data Buoy Center
C-MAN Station
MARS payload
48.223 N 88.366 W (48°13'24"" N 88°21'57"" W)

Site elevation: 195.4 m above mean sea level
Air temp height: 9.8 m above site elevation
Anemometer height: 15.5 m above site elevation
Barometer elevation: 230.4 m above mean sea level","Owned and maintained by National Data Buoy Center
C-MAN Station
MARS payload
48.223 N 88.366 W (48°13'24"" N 88°21'57"" W)

Site elevation: 195.4 m above mean sea level
Air temp height: 9.8 m above site elevation
Anemometer height: 15.5 m above site elevation
Barometer elevation: 230.4 m above mean sea level",True,True,False,realtime2
PKBW3,"Station PKBW3  - Pokegama Bay, Lake Superior Reserve, WI","National Estuarine Research Reserve System
NERRS Weather Station
46.672 N 92.136 W (46°40'21"" N 92°8'8"" W)

Site elevation: 189 m above mean sea level
Air temp height: 2.7 m above site elevation
Anemometer height: 2.7 m above site elevation
Barometer elevation: 191.7 m above mean sea level","Owned and maintained by National Estuarine Research Reserve System
NERRS Weather Station
46.672 N 92.136 W (46°40'21"" N 92°8'8"" W)

Site elevation: 189 m above mean sea level
Air temp height: 2.7 m above site elevation
Anemometer height: 2.7 m above site elevation
Barometer elevation: 191.7 m above mean sea level",True,True,False,realtime2
PKYF1,"Station PKYF1  - Peterson Key, FL","Everglades National Park
Water Quality Station
24.918 N 80.747 W (24°55'5"" N 80°44'48"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW","Owned and maintained by Everglades National Park
Water Quality Station
24.918 N 80.747 W (24°55'5"" N 80°44'48"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",True,True,False,realtime2
PLSF1,"Station PLSF1  - Pulaski Shoals Light, FL","National Data Buoy Center
C-MAN Station
ARES payload
24.693 N 82.773 W (24°41'36"" N 82°46'23"" W)

Site elevation: 0 m above mean sea level
Air temp height: 17.4 m above site elevation
Anemometer height: 17.7 m above site elevation
Barometer elevation: 15.8 m above mean sea level
Sea temp depth: 1.5 m below MLLW","Owned and maintained by National Data Buoy Center
C-MAN Station
ARES payload
24.693 N 82.773 W (24°41'36"" N 82°46'23"" W)

Site elevation: 0 m above mean sea level
Air temp height: 17.4 m above site elevation
Anemometer height: 17.7 m above site elevation
Barometer elevation: 15.8 m above mean sea level
Sea temp depth: 1.5 m below MLLW",False,False,True,none
PLSP4,"Station PLSP4  - 9758053 - Penuelas, PR",Unknown,No deployment notes found,False,False,True,none
PLXA2,"Station PLXA2  - 9451054 - Port Alexander, AK","NOAA's National Ocean Service
Water Level Observation Network
56.247 N 134.647 W (56°14'48"" N 134°38'51"" W)

Site elevation: 3.8 m above mean sea level
Air temp height: 7.9 m above site elevation
Anemometer height: 8.5 m above site elevation
Barometer elevation: 5.6 m above mean sea level
Sea temp depth: 4 m below MLLW","Owned and maintained by NOAA's National Ocean Service
Water Level Observation Network
56.247 N 134.647 W (56°14'48"" N 134°38'51"" W)

Site elevation: 3.8 m above mean sea level
Air temp height: 7.9 m above site elevation
Anemometer height: 8.5 m above site elevation
Barometer elevation: 5.6 m above mean sea level
Sea temp depth: 4 m below MLLW",True,True,False,realtime2
