owner,preferred_data_source,station_count
"Northern Michigan University
Buoy
46.573 N 86.572 W (46°34'22"" N 86°34'20"" W)

Site elevation: 178 m above mean sea level
Air temp height: 2.75 m above site elevation
Anemometer height: 2 m above site elevation
Barometer elevation: 180.75 m above mean sea level
Sea temp depth: 1 m below water line
Water depth: 40 m",none,1
"Northern Michigan University
Buoy
46.724 N 87.411 W (46°43'26"" N 87°24'41"" W)

Site elevation: 183 m above mean sea level
Air temp height: 0.82 m above site elevation
Anemometer height: 0.82 m above site elevation
Barometer elevation: 178.82 m above mean sea level
Sea temp depth: 0.7 m below water line
Water depth: 27 m",none,1
"Northern Michigan University
Buoy
46.740 N 85.980 W (46°44'24"" N 85°58'48"" W)

Site elevation: 183 m above mean sea level
Air temp height: 0.82 m above site elevation
Anemometer height: 0.82 m above site elevation
Barometer elevation: 178.82 m above mean sea level
Sea temp depth: 0.7 m below water line
Water depth: 36 m",none,1
"Northern Michigan University
Weather Station
46.721 N 87.412 W (46°43'14"" N 87°24'43"" W)

Site elevation: 199 m above mean sea level
Air temp height: 11.5 m above site elevation
Anemometer height: 11 m above site elevation
Barometer elevation: 209.5 m above mean sea level",none,1
"Northwest Association of Networked Ocean Observing Systems (NANOOS)
Buoy
43.292 N 124.538 W (43°17'30"" N 124°32'18"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3 m above site elevation
Barometer elevation: 3 m above mean sea level
Sea temp depth: 1.7 m below water line
Water depth: 103 m",none,1
"Northwest Association of Networked Ocean Observing Systems (NANOOS)
Buoy
47.967 N 124.950 W (47°58'2"" N 124°57'1"" W)

Site elevation: sea level
Air temp height: 3.7 m above site elevation
Anemometer height: 3.7 m above site elevation
Sea temp depth: 1 m below water line",none,1
"Northwest Association of Networked Ocean Observing Systems (NANOOS)
Buoy
48.724 N 122.576 W (48°43'25"" N 122°34'35"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Anemometer height: 2.97 m above site elevation
Barometer elevation: 2 m above mean sea level
Sea temp depth: 0.5 m below water line",none,1
"Northwest Association of Networked Ocean Observing Systems (NANOOS)
Moored Buoy
44.642 N 124.300 W (44°38'32"" N 124°18'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3 m above site elevation
Barometer elevation: 3 m above mean sea level
Sea temp depth: 1.7 m below water line
Water depth: 81 m",none,1
"Northwestern Michigan College
Moored Buoy
44.789 N 85.604 W (44°47'20"" N 85°36'14"" W)

Site elevation: 176 m above mean sea level
Air temp height: 2.4 m above site elevation
Anemometer height: 2.4 m above site elevation",none,1
"Pacific Islands Ocean Observing System (PacIOOS)
Buoy
19.734 N 155.082 W (19°44'3"" N 155°4'55"" W)

Site elevation: sea level
Sea temp depth: 0.5 m below water line",none,1
"Pacific Islands Ocean Observing System (PacIOOS)
Buoy
20.024 N 155.828 W (20°1'27"" N 155°49'41"" W)

Site elevation: sea level
Sea temp depth: 0.5 m below water line",none,1
"Private Industry
Oil Platform
53.000 N 2.101 E (53°0'0"" N 2°6'5"" E)",none,1
"Private Industry
Oil Platform
53.000 N 2.500 E (53°0'0"" N 2°30'0"" E)",none,1
"Private Industry
Oil Platform
53.102 N 2.800 E (53°6'9"" N 2°48'0"" E)",realtime2,1
"Private Industry
Oil Platform
53.400 N 1.700 E (53°24'0"" N 1°42'0"" E)",realtime2,1
"Private Industry
Oil Platform
53.500 N 2.700 E (53°30'0"" N 2°42'0"" E)",realtime2,1
"Private Industry
Oil Platform
53.600 N 0.700 E (53°36'0"" N 0°42'0"" E)",none,1
"Private Industry
Oil Platform
53.600 N 1.500 E (53°36'0"" N 1°30'0"" E)",realtime2,1
"Private Industry
Oil Platform
53.600 N 3.600 W (53°36'0"" N 3°36'0"" W)",realtime2,1
"Private Industry
Oil Platform
53.700 N 1.100 E (53°42'0"" N 1°6'0"" E)",realtime2,1
"Private Industry
Oil Platform
53.800 N 3.500 W (53°48'0"" N 3°30'0"" W)",none,1
"Private Industry
Oil Platform
53.900 N 3.600 W (53°54'0"" N 3°36'0"" W)",none,1
"Private Industry
Oil Platform
54.000 N 0.700 E (54°0'0"" N 0°42'0"" E)",realtime2,1
"Private Industry
Oil Platform
54.000 N 1.100 E (54°0'0"" N 1°6'0"" E)",realtime2,1
"Private Industry
Oil Platform
54.200 N 1.600 E (54°12'0"" N 1°36'0"" E)",none,1
"Private Industry
Oil Platform
55.700 N 4.700 E (55°42'0"" N 4°42'0"" E)",none,1
"Private Industry
Oil Platform
57.200 N 0.800 E (57°12'0"" N 0°48'0"" E)",realtime2,1
"Private Industry
Oil Platform
57.200 N 2.100 E (57°12'0"" N 2°6'0"" E)",realtime2,1
"Private Industry
Oil Platform
58.300 N 0.000 E (58°18'0"" N 0°0'0"" E)",realtime2,1
"Private Industry
Oil Platform
58.700 N 1.300 E (58°42'0"" N 1°18'0"" E)",realtime2,1
"Private Industry
Oil Platform
59.500 N 1.500 E (59°30'0"" N 1°30'0"" E)",realtime2,1
"Private Industry
Oil Platform
61.000 N 1.692 E (61°0'0"" N 1°41'30"" E)",none,1
"Private Industry
Oil Platform
61.000 N 1.708 E (61°0'0"" N 1°42'30"" E)",none,1
"Private Industry
Oil Platform
61.100 N 1.000 E (61°6'0"" N 1°0'0"" E)",realtime2,1
"Private Industry
Oil Platform
61.400 N 1.100 E (61°24'0"" N 1°6'0"" E)",none,1
"Private Industry
Oil Platform
61.600 N 1.300 E (61°36'0"" N 1°18'0"" E)",realtime2,1
"Regional Science Consortium
Buoy
42.185 N 80.135 W (42°11'5"" N 80°8'5"" W)

Site elevation: 173.9 m above mean sea level
Air temp height: 2 m above site elevation
Anemometer height: 2 m above site elevation
Barometer elevation: 175 m above mean sea level
Sea temp depth: 1 m below water line",none,1
"Russian HYDROMET, the Far Eastern Regional Hydrometeorological Research Institute (FERHRI)
ETD
ETD payload
46.488 N 158.343 E (46°29'15"" N 158°20'36"" E)

Water depth: 5150 m",none,1
"Russian HYDROMET, the Far Eastern Regional Hydrometeorological Research Institute (FERHRI)
STB - SAIC Tsunami Buoy
STB payload
42.617 N 152.583 E (42°37'0"" N 152°35'0"" E)",none,1
"SUNY Plattsburgh Center for Earth and Environmental Science/Lake Champlain Research Institute
Buoy
44.094 N 73.423 W (44°5'37"" N 73°25'22"" W)

Site elevation: 30 m above mean sea level
Air temp height: 1 m above site elevation
Anemometer height: 1 m above site elevation
Barometer elevation: 31 m above mean sea level
Sea temp depth: 1 m below water line",none,1
"SUNY Plattsburgh Center for Earth and Environmental Science/Lake Champlain Research Institute
Buoy
44.603 N 73.394 W (44°36'11"" N 73°23'38"" W)

Site elevation: 30 m above mean sea level
Air temp height: 1 m above site elevation
Anemometer height: 1 m above site elevation
Barometer elevation: 31 m above mean sea level
Sea temp depth: 1 m below water line",realtime2,1
"Salmon Unlimited Wisconsin
Buoy
42.702 N 87.647 W (42°42'6"" N 87°38'48"" W)

Site elevation: 176 m above mean sea level
Air temp height: 1.5 m above site elevation
Anemometer height: 1.5 m above site elevation
Barometer elevation: 177.5 m above mean sea level
Water depth: 0.5 m",realtime2,1
"Scripps Institution of Oceanography
Offshore Buoy
32.936 N 117.320 W (32°56'10"" N 117°19'11"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 130 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
13.354 N 144.788 E (13°21'15"" N 144°47'18"" E)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 200 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
13.683 N 144.816 E (13°40'59"" N 144°48'56"" E)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 515 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
14.273 S 170.501 W (14°16'21"" S 170°30'4"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 60 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
14.296 S 170.875 W (14°17'47"" S 170°52'29"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 56 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
15.268 N 145.662 E (15°16'5"" N 145°39'44"" E)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 487.68 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
18.376 N 67.280 W (18°22'35"" N 67°16'48"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 32.9 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
19.779 N 154.970 W (19°46'45"" N 154°58'12"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 345 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
20.750 N 157.002 W (20°44'59"" N 157°0'6"" W)

Site elevation: sea level
Water depth: 230 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
20.788 N 157.010 W (20°47'16"" N 157°0'35"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 201 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
21.018 N 156.421 W (21°1'5"" N 156°25'15"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 200 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
21.281 N 158.124 W (21°16'53"" N 158°7'26"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 300 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
21.297 N 157.959 W (21°17'50"" N 157°57'32"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 35 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
21.323 N 158.149 W (21°19'23"" N 158°8'58"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 280 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
21.414 N 157.681 W (21°24'52"" N 157°40'53"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 81 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
21.477 N 157.752 W (21°28'39"" N 157°45'7"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 81 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
21.477 N 157.757 W (21°28'39"" N 157°45'25"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 84 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
21.671 N 158.118 W (21°40'15"" N 158°7'5"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 200 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
22.285 N 159.574 W (22°17'5"" N 159°34'27"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 200 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
24.409 N 81.968 W (24°24'31"" N 81°58'3"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 100 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
25.700 N 83.641 W (25°42'1"" N 83°38'28"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 81 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
29.017 N 89.832 W (29°1'0"" N 89°49'57"" W)

Site elevation: sea level
Water depth: 33.5 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
29.999 N 81.079 W (29°59'56"" N 81°4'46"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 23.3 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
32.957 N 117.279 W (32°57'24"" N 117°16'46"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 17 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
33.400 N 119.651 W (33°24'0"" N 119°39'5"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 105 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
33.842 N 78.483 W (33°50'30"" N 78°29'0"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 13 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
33.953 N 119.257 W (33°57'10"" N 119°15'24"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 710 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
34.142 N 77.715 W (34°8'30"" N 77°42'53"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 17 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
34.211 N 76.944 W (34°12'39"" N 76°56'38"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 30.5 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
35.750 N 75.330 W (35°45'0"" N 75°19'48"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 18.3 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
36.001 N 75.421 W (36°0'5"" N 75°25'16"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 21 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
36.200 N 75.714 W (36°11'59"" N 75°42'51"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 17.8 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
36.872 N 75.492 W (36°52'21"" N 75°29'30"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 26.82 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
37.044 N 76.130 W (37°2'38"" N 76°7'48"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 10 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
37.756 N 75.325 W (37°45'22"" N 75°19'31"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 15.2 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
39.370 N 123.912 W (39°22'11"" N 123°54'44"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 130 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
39.772 N 73.769 W (39°46'19"" N 73°46'8"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 25 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
41.840 N 70.329 W (41°50'24"" N 70°19'43"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 25.9 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
42.800 N 70.171 W (42°47'59"" N 70°10'14"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 80 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
42.942 N 70.632 W (42°56'32"" N 70°37'55"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 48.77 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
43.586 N 124.290 W (43°35'11"" N 124°17'23"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 87 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
43.760 N 124.225 W (43°45'37"" N 124°13'30"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 44.2 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
44.559 N 124.233 W (44°33'31"" N 124°13'58"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 70 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
44.575 N 124.234 W (44°34'31"" N 124°14'1"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 70 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
45.804 N 84.792 W (45°48'13"" N 84°47'30"" W)

Site elevation: 177.43 m above mean sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.45 m below water line
Water depth: 19.8 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
47.263 N 57.341 W (47°15'45"" N 57°20'26"" W)

Water depth: 177 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
48.034 N 87.730 W (48°2'3"" N 87°43'48"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 239 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
49.903 N 145.246 W (49°54'11"" N 145°14'44"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 4252 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
5.241 N 163.001 E (5°14'26"" N 163°0'3"" E)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 570 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
52.437 N 129.795 W (52°26'12"" N 129°47'42"" W)

Water depth: 230 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
57.479 N 151.695 W (57°28'46"" N 151°41'43"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 86 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
59.598 N 151.828 W (59°35'53"" N 151°49'42"" W)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 31 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
64.474 N 165.479 W (64°28'26"" N 165°28'44"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 18 m",none,1
"Scripps Institution of Oceanography
Waverider Buoy
7.078 N 171.384 E (7°4'42"" N 171°23'1"" E)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 540 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
7.081 N 158.244 E (7°4'53"" N 158°14'39"" E)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.5 m below water line
Water depth: 827 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
7.630 N 134.671 E (7°37'47"" N 134°40'14"" E)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 105 m",realtime2,1
"Scripps Institution of Oceanography
Waverider Buoy
9.677 N 138.178 E (9°40'37"" N 138°10'41"" E)

Site elevation: sea level
Air temp height: 2 m above site elevation
Sea temp depth: 0.46 m below water line
Water depth: 650 m",none,1
"Shell Arctic
Buoy
70.370 N 146.040 W (70°22'12"" N 146°2'23"" W)

Site elevation: sea level",none,1
"Shell Arctic
Buoy
70.872 N 165.248 W (70°52'20"" N 165°14'52"" W)

Site elevation: sea level",none,1
"Shell Arctic
Buoy
70.874 N 150.279 W (70°52'27"" N 150°16'46"" W)

Site elevation: sea level",none,1
"Shell Arctic
Buoy
71.502 N 164.133 W (71°30'7"" N 164°8'0"" W)

Site elevation: sea level",none,1
"Shell Arctic
Buoy
71.758 N 167.952 W (71°45'30"" N 167°57'8"" W)

Site elevation: sea level
Water depth: 34 m",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
40.948 N 73.070 W (40°56'52"" N 73°4'12"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
40.973 N 73.083 W (40°58'23"" N 73°4'59"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
40.998 N 73.095 W (40°59'54"" N 73°5'42"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.024 N 73.108 W (41°1'25"" N 73°6'29"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.049 N 73.121 W (41°2'56"" N 73°7'16"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.074 N 73.134 W (41°4'27"" N 73°8'2"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.099 N 73.147 W (41°5'58"" N 73°8'49"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.125 N 73.159 W (41°7'29"" N 73°9'32"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.150 N 73.172 W (41°9'0"" N 73°10'19"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Sound Science Real Research in Real Time
Long Island Ferry
41.175 N 73.185 W (41°10'31"" N 73°11'6"" W)

Site elevation: sea level
Anemometer height: 16 m above site elevation",none,1
"Statoil Hydro
Buoy
71.502 N 164.133 W (71°30'7"" N 164°8'0"" W)

Site elevation: sea level",none,1
"Stevens Institute of Technology
Shorebased Tower
39.090 N 74.720 W (39°5'24"" N 74°43'12"" W)

Site elevation: sea level
Anemometer height: 10 m above site elevation
Water depth: 4.5 m",none,1
"Stevens Institute of Technology
Shorebased Tower
39.380 N 74.420 W (39°22'48"" N 74°25'12"" W)

Site elevation: sea level
Anemometer height: 15 m above site elevation",none,1
"Stevens Institute of Technology
Shorebased Tower
39.610 N 74.200 W (39°36'36"" N 74°12'0"" W)

Site elevation: sea level
Anemometer height: 10 m above site elevation
Water depth: 5.5 m",none,1
"Stevens Institute of Technology
Shorebased Tower
40.120 N 74.030 W (40°7'12"" N 74°1'48"" W)

Site elevation: sea level
Anemometer height: 10 m above site elevation
Water depth: 9 m",none,1
"Stevens Institute of Technology
Shorebased Tower
40.209 N 74.004 W (40°12'32"" N 74°0'14"" W)

Site elevation: 5 m above mean sea level
Anemometer height: 7 m above site elevation",none,1
"Stony Brook University
Buoy
40.699 N 73.087 W (40°41'55"" N 73°5'12"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 3 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 3.1 m",none,1
"Superior Watershed Partnership
Buoy
47.195 N 87.224 W (47°11'41"" N 87°13'26"" W)

Site elevation: 178 m above mean sea level
Air temp height: 0.6 m above site elevation
Anemometer height: 0.6 m above site elevation
Barometer elevation: 178.6 m above mean sea level
Sea temp depth: 0.7 m below water line
Water depth: 20 m",none,1
"Texas Coastal Ocean Observing Network
Offshore Tower
27.753 N 96.967 W (27°45'9"" N 96°58'2"" W)

Site elevation: sea level
Anemometer height: 20 m above site elevation",none,1
"Texas Coastal Ocean Observing Network
Shorebased Tower
27.750 N 96.768 W (27°45'0"" N 96°46'6"" W)",none,1
"Texas Coastal Ocean Observing Network
Shorebased Tower
27.822 N 97.204 W (27°49'18"" N 97°12'14"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",none,1
"Texas Coastal Ocean Observing Network
Shorebased Tower
29.076 N 95.122 W (29°4'32"" N 95°7'21"" W)

Site elevation: sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Shorebased Tower
29.300 N 94.794 W (29°17'59"" N 94°47'38"" W)",none,1
"Texas Coastal Ocean Observing Network
Shorebased Tower
29.563 N 95.067 W (29°33'48"" N 95°4'0"" W)

Anemometer height: 10.7 m above site elevation",none,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
26.067 N 97.155 W (26°4'3"" N 97°9'17"" W)

Site elevation: 10.26 m above mean sea level
Air temp height: 3.23 m above site elevation
Anemometer height: 4.25 m above site elevation
Barometer elevation: 11.819 m above mean sea level
Sea temp depth: 10.6 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
26.072 N 97.167 W (26°4'21"" N 97°10'1"" W)

Site elevation: sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
26.262 N 97.285 W (26°15'44"" N 97°17'7"" W)

Site elevation: sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
26.559 N 97.424 W (26°33'34"" N 97°25'28"" W)

Site elevation: sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
26.801 N 97.471 W (26°48'5"" N 97°28'14"" W)

Site elevation: sea level
Anemometer height: 10 m above site elevation
Barometer elevation: 4 m above mean sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
27.297 N 97.405 W (27°17'49"" N 97°24'17"" W)

Site elevation: sea level
Anemometer height: 10 m above site elevation
Barometer elevation: 4 m above mean sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
27.480 N 97.322 W (27°28'48"" N 97°19'18"" W)

Site elevation: 1 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.3 m above site elevation
Barometer elevation: 4 m above mean sea level
Sea temp depth: 1 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
27.634 N 97.237 W (27°38'4"" N 97°14'13"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
27.815 N 97.389 W (27°48'54"" N 97°23'21"" W)

Site elevation: sea level
Air temp height: 1 m above site elevation
Sea temp depth: 0.4 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
27.837 N 97.039 W (27°50'12"" N 97°2'21"" W)

Site elevation: 10.261 m above mean sea level
Air temp height: 3.14 m above site elevation
Anemometer height: 3.96 m above site elevation
Barometer elevation: 11.782 m above mean sea level
Sea temp depth: 10.81 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
27.840 N 97.072 W (27°50'23"" N 97°4'21"" W)

Site elevation: sea level
Anemometer height: 10.7 m above site elevation",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.114 N 97.024 W (28°6'52"" N 97°1'28"" W)

Site elevation: sea level
Sea temp depth: 1 m below MLLW",none,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.227 N 96.796 W (28°13'39"" N 96°47'47"" W)

Site elevation: 1.1 m above mean sea level
Air temp height: 7 m above site elevation
Anemometer height: 9.6 m above site elevation
Barometer elevation: 5.9 m above mean sea level
Sea temp depth: 1.4 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.407 N 96.712 W (28°24'26"" N 96°42'43"" W)

Site elevation: sea level
Anemometer height: 10.1 m above site elevation",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.446 N 96.396 W (28°26'45"" N 96°23'45"" W)

Site elevation: sea level
Anemometer height: 9 m above site elevation",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.640 N 96.609 W (28°38'25"" N 96°36'34"" W)

Site elevation: sea level",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.710 N 95.914 W (28°42'36"" N 95°54'50"" W)

Site elevation: 0.9 m above mean sea level
Air temp height: 5.9 m above site elevation
Anemometer height: 8.2 m above site elevation
Barometer elevation: 5.7 m above mean sea level
Sea temp depth: 2.1 m below MLLW",realtime2,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
28.771 N 95.617 W (28°46'17"" N 95°37'0"" W)",none,1
"Texas Coastal Ocean Observing Network
Water Level Observation Network
29.302 N 94.896 W (29°18'8"" N 94°53'47"" W)

Site elevation: 4.8 m above mean sea level
Air temp height: 1.7 m above site elevation
Anemometer height: 3.7 m above site elevation
Barometer elevation: 5.9 m above mean sea level
Sea temp depth: 0.4 m below MLLW",realtime2,1
